session,sestype,sess_code,group_nb,part,dec,g_memb_1,g_memb_2,g_memb_3,g_memb_4,g_memb_5,sess_sub1,sess_sub2,sess_sub3,sess_sub4,sess_sub5,male_1,male_2,male_3,male_4,male_5,age_1,age_2,age_3,age_4,age_5,econ_1,econ_2,econ_3,econ_4,econ_5,ind1,ind2,ind3,ind4,ind5,s1,s2,s3,s4,s5,gr,1st,2nd,3rd,4th,5th,1sti,2ndi,3rdi,4thi,5thi,gri,1st_male,2nd_male,3rd_male,4th_male,5th_male,1st_female,2nd_female,3rd_female,4th_female,5th_female,1st_econ,2nd_econ,3rd_econ,4th_econ,5th_econ,1st_age,2nd_age,3rd_age,4th_age,5th_age
7,DELIBERATION,101109_1300,3,1,6,11,12,13,14,15,7_11,7_12,7_13,7_14,7_15,1,1,0,0,0,19,21,24,19,29,0,0,0,0,0,,,,,,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0,0,0,0,0,23.25,23.25,23.25,23.25,19
7,DELIBERATION,101109_1300,3,1,7,11,12,13,14,15,7_11,7_12,7_13,7_14,7_15,1,1,0,0,0,19,21,24,19,29,0,0,0,0,0,,,,,,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0,0,0,0,0,23.25,23.25,23.25,23.25,19
7,DELIBERATION,101109_1300,3,1,8,11,12,13,14,15,7_11,7_12,7_13,7_14,7_15,1,1,0,0,0,19,21,24,19,29,0,0,0,0,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0,0,0,0,29,20.75,20.75,20.75,20.75
7,DELIBERATION,101109_1300,3,1,9,11,12,13,14,15,7_11,7_12,7_13,7_14,7_15,1,1,0,0,0,19,21,24,19,29,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,3,1,10,11,12,13,14,15,7_11,7_12,7_13,7_14,7_15,1,1,0,0,0,19,21,24,19,29,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,1,2,1,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,1,2,2,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,1,2,3,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,1,2,4,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,1,2,5,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,1,2,6,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.666666667,0,0,21.66666667,21.66666667,21.66666667,23.5,23.5
7,DELIBERATION,101109_1300,1,2,7,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.666666667,0,0,21.66666667,21.66666667,21.66666667,23.5,23.5
7,DELIBERATION,101109_1300,1,2,8,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,1,2,9,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,1,2,10,11,7,3,14,10,7_11,7_7,7_3,7_14,7_10,1,1,0,0,1,19,20,26,19,28,0,1,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.4,22.4,22.4,22.4,22.4
7,DELIBERATION,101109_1300,2,2,1,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,2,2,2,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,2,2,3,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,2,2,4,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,2,2,5,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,2,2,6,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.25,0.25,0.25,0.25,0,23.5,23.5,23.5,23.5,22
7,DELIBERATION,101109_1300,2,2,7,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.25,0.25,0.25,0.25,0,23.5,23.5,23.5,23.5,22
7,DELIBERATION,101109_1300,2,2,8,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.5,0.5,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0,0,0,24,24,22.66666667,22.66666667,22.66666667
7,DELIBERATION,101109_1300,2,2,9,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,2,2,10,1,12,8,4,15,7_1,7_12,7_8,7_4,7_15,1,1,0,0,0,19,21,22,25,29,1,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,3,2,1,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22.2,22.2,22.2,22.2,22.2
7,DELIBERATION,101109_1300,3,2,2,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22.2,22.2,22.2,22.2,22.2
7,DELIBERATION,101109_1300,3,2,3,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22.2,22.2,22.2,22.2,22.2
7,DELIBERATION,101109_1300,3,2,4,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22.2,22.2,22.2,22.2,22.2
7,DELIBERATION,101109_1300,3,2,5,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22.2,22.2,22.2,22.2,22.2
7,DELIBERATION,101109_1300,3,2,6,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.333333333,0.333333333,0.333333333,0,0,23.66666667,23.66666667,23.66666667,20,20
7,DELIBERATION,101109_1300,3,2,7,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.333333333,0.333333333,0.333333333,0,0,23.66666667,23.66666667,23.66666667,20,20
7,DELIBERATION,101109_1300,3,2,8,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22.2,22.2,22.2,22.2,22.2
7,DELIBERATION,101109_1300,3,2,9,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22.2,22.2,22.2,22.2,22.2
7,DELIBERATION,101109_1300,3,2,10,6,2,13,9,5,7_6,7_2,7_13,7_9,7_5,0,0,0,1,1,21,26,24,20,20,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,22.2,22.2,22.2,22.2,22.2
7,DELIBERATION,101109_1300,1,3,1,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
7,DELIBERATION,101109_1300,1,3,2,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
7,DELIBERATION,101109_1300,1,3,3,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
7,DELIBERATION,101109_1300,1,3,4,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
7,DELIBERATION,101109_1300,1,3,5,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
7,DELIBERATION,101109_1300,1,3,6,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,0,24.25,24.25,24.25,24.25,20
7,DELIBERATION,101109_1300,1,3,7,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0.25,1,0.75,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,0,24.25,24.25,24.25,24.25,20
7,DELIBERATION,101109_1300,1,3,8,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
7,DELIBERATION,101109_1300,1,3,9,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
7,DELIBERATION,101109_1300,1,3,10,6,12,3,9,15,7_6,7_12,7_3,7_9,7_15,0,1,0,1,0,21,21,26,20,29,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,23.4,23.4,23.4,23.4,23.4
7,DELIBERATION,101109_1300,2,3,1,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.2,21.2,21.2,21.2,21.2
7,DELIBERATION,101109_1300,2,3,2,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.2,21.2,21.2,21.2,21.2
7,DELIBERATION,101109_1300,2,3,3,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.2,21.2,21.2,21.2,21.2
7,DELIBERATION,101109_1300,2,3,4,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.2,21.2,21.2,21.2,21.2
7,DELIBERATION,101109_1300,2,3,5,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.2,21.2,21.2,21.2,21.2
7,DELIBERATION,101109_1300,2,3,6,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0.333333333,0.333333333,0.333333333,0.5,0.5,0.666666667,0.666666667,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0,0,22.66666667,22.66666667,22.66666667,19,19
7,DELIBERATION,101109_1300,2,3,7,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0,0,0,0,26,20,20,20,20
7,DELIBERATION,101109_1300,2,3,8,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.2,21.2,21.2,21.2,21.2
7,DELIBERATION,101109_1300,2,3,9,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.2,21.2,21.2,21.2,21.2
7,DELIBERATION,101109_1300,2,3,10,11,2,8,14,5,7_11,7_2,7_8,7_14,7_5,1,0,0,0,1,19,26,22,19,20,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,21.2,21.2,21.2,21.2,21.2
7,DELIBERATION,101109_1300,3,3,1,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,3,3,2,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,3,3,3,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,3,3,4,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,3,3,5,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,3,3,6,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,22,22,22,22,28
7,DELIBERATION,101109_1300,3,3,7,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0.333333333,0.333333333,0.333333333,1,1,0.666666667,0.666666667,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.5,0.5,22.66666667,22.66666667,22.66666667,24,24
7,DELIBERATION,101109_1300,3,3,8,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.25,0.25,0.25,0.25,19,24.25,24.25,24.25,24.25
7,DELIBERATION,101109_1300,3,3,9,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2,23.2,23.2,23.2,23.2
7,DELIBERATION,101109_1300,3,3,10,1,7,13,4,10,7_1,7_7,7_13,7_4,7_10,1,1,0,0,1,19,20,24,25,28,1,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2,23.2,23.2,23.2,23.2
8,DELIBERATION,101109_1554,1,1,1,1,2,3,4,5,8_1,8_2,8_3,8_4,8_5,0,0,0,1,0,29,21,21,21,25,1,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,23.4,23.4,23.4,23.4,23.4
8,DELIBERATION,101109_1554,1,1,2,1,2,3,4,5,8_1,8_2,8_3,8_4,8_5,0,0,0,1,0,29,21,21,21,25,1,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,23.4,23.4,23.4,23.4,23.4
8,DELIBERATION,101109_1554,1,1,3,1,2,3,4,5,8_1,8_2,8_3,8_4,8_5,0,0,0,1,0,29,21,21,21,25,1,0,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,23.4,23.4,23.4,23.4,23.4
